Molecule ChEMBL ID;Molecule Name;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Value;Standard Units;pChEMBL Value;Potential Duplicate;BAO Label
CHEMBL1863221;;404.44;0;21245;DNDI1434943;O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862933;;383.86;0;21245;DNDI1423054;Fc1cc(Cl)ccc1C(c1cccnc1)N1CCN(c2ncccn2)CC1;IC50;26.0;nM;21367;False;organism-based format
CHEMBL1863092;;404.44;0;21245;DNDI1423056;O=C(C1CC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863421;;343.86;0;15766;DNDI1342991;O=C1CCCN1CCCNC(c1ccc(Cl)cc1)c1cccnc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863104;;413.83;1;43617;DNDI1330085;OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1ccc2ncccc2c1;IC50;56270.0;nM;45748;False;cell-based format
CHEMBL1863266;;314.75;0;20149;DNDI1264445;OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1F;IC50;140.0;nM;31199;False;organism-based format
CHEMBL1863363;;414.51;0;35827;DNDI1498551;Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)n(C)n1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862830;;463.94;0;30407;DNDI1684754;Cn1cc(CN2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1;IC50;51300.0;nM;47209;False;cell-based format
CHEMBL1863495;;439.96;1;45047;DNDI1625109;COc1ccc(CN2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1;IC50;370.0;nM;15858;False;organism-based format
CHEMBL1863205;;443.93;1;13636;DNDI1625113;COc1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1F;IC50;44262;nM;41852;False;organism-based format
CHEMBL1862944;;460.53;0;31138;DNDI1599448;Cc1nc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cs1;IC50;43800.0;nM;13241;False;cell-based format
CHEMBL1863441;;428.54;0;24898;DNDI1467999;N#Cc1ccc(C(c2cccnc2)N(C(=O)C2CC2)C2CCN(C(=O)C3CC3)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862962;;387.89;0;34759;DNDI1468000;O=C(C1CC1)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863279;;511.47;1;30773;DNDI1599455;Cn1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1;IC50;53430.0;nM;46478;False;cell-based format
CHEMBL1863180;;425.57;0;34790;DNDI1462992;CC(C)Oc1ccc(C(NC2CCN(C(=O)OC(C)(C)C)CC2)c2cccnc2)cc1;IC50;44233;nM;44409;False;organism-based format
CHEMBL1863027;;414.48;0;44412;DNDI1468003;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cccc(F)c3)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863016;;474.00;0;23102;DNDI1677865;CS(=O)(=O)c1ccc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)cc1;IC50;49720.0;nM;11049;False;cell-based format
CHEMBL1863075;;493.56;0;21610;DNDI1713295;CS(=O)(=O)c1ccc(N2CCC(NC(c3cccnc3)c3cnn(CC(F)(F)F)c3)CC2)cc1;IC50;4158.0;nM;14001;False;organism-based format
CHEMBL1863425;;448.34;1;44202;DNDI1625118;Fc1cc(Cl)cc(N2CCC(NC(c3cccnc3)c3ccc(Cl)cc3F)CC2)c1;IC50;19.0;nM;26481;False;organism-based format
CHEMBL1863160;;353.85;0;29677;DNDI1294211;CC(C)Oc1ccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)cc1;IC50;52030.0;nM;46844;False;cell-based format
CHEMBL1863315;;295.17;0;35855;DNDI1255613;CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863315;;295.17;0;35855;DNDI1255613;CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl;IC50;210.0;nM;24990;False;organism-based format
CHEMBL1863432;;401.47;0;44986;DNDI1498552;Cc1nocc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;55.0;nM;46204;False;organism-based format
CHEMBL1863284;;301.80;0;44412;DNDI1294206;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cccs1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863197;;325.80;0;44259;DNDI1322025;COc1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;85580.0;nM;44381;False;cell-based format
CHEMBL135115;;330.21;0;24563;DNDI1267127;OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1;IC50;49040.0;nM;11414;False;cell-based format
CHEMBL1863504;;320.78;0;32568;DNDI1325590;N#Cc1cccc(C(O)(c2ccc(Cl)cc2)c2cccnc2)c1;IC50;110.0;nM;35217;False;organism-based format
CHEMBL1863337;;275.78;0;23468;DNDI1322029;CCCCOC(c1ccc(Cl)cc1)c1cccnc1;IC50;62640.0;nM;43922;False;cell-based format
CHEMBL1863261;;316.83;0;12510;DNDI1296946;OC(CC1CCCCC1)(c1ccc(Cl)cc1)c1cncnc1;IC50;64720.0;nM;43556;False;cell-based format
CHEMBL1863379;;354.33;0;46113;DNDI1330083;N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)cc1;IC50;76510.0;nM;44534;False;cell-based format
CHEMBL1862967;;353.73;0;27820;DNDI1330086;OC(c1ccc(Cl)cc1)(c1ccc(C(F)(F)F)cc1)c1nnc[nH]1;IC50;7420.0;nM;41395;False;organism-based format
CHEMBL1862851;;364.75;0;15797;DNDI1267118;OC(c1ccc(C(F)(F)F)cc1)(c1cncnc1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863244;;349.19;0;44287;DNDI1388142;OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccc(Cl)cc1F;IC50;54060.0;nM;46478;False;cell-based format
CHEMBL1863270;;444.46;0;13971;DNDI1460908;Cc1ncoc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;140.0;nM;31199;False;organism-based format
CHEMBL1862909;;372.39;0;16528;DNDI1325593;CN(C)c1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)cc1;IC50;59080.0;nM;45017;False;cell-based format
CHEMBL1863479;;384.86;0;34335;DNDI1435850;CS(=O)(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;444.0;nM;12936;False;organism-based format
CHEMBL1863056;;393.94;0;43160;DNDI1435775;CC(C)S(=O)(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862833;;476.45;0;27851;DNDI1449749;O=C(c1ccc(C(F)(F)F)cc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862907;;299.81;0;35490;DNDI1342990;Clc1ccc(C(=NN2CCCCC2)c2cccnc2)cc1;IC50;381.0;nM;15493;False;organism-based format
CHEMBL1863054;;419.48;0;11049;DNDI1578295;FC(F)(F)c1ccc(C(NC2CCN(c3ncccn3)CC2)c2cscn2)cc1;IC50;88120.0;nM;44320;False;cell-based format
CHEMBL1863191;;475.46;1;13271;DNDI1599456;O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1)c1c(F)cccc1F;IC50;56690.0;nM;45748;False;cell-based format
CHEMBL1863288;;417.43;0;33270;DNDI1538112;CS(=O)(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1;IC50;76850.0;nM;44504;False;cell-based format
CHEMBL1862925;;432.51;1;44317;DNDI1564270;Cc1cnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1;IC50;59940.0;nM;44652;False;cell-based format
CHEMBL1356637;METOBROMURON;259.10;0;17199;DNDI1246791;CON(C)C(=O)Nc1ccc(Br)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL573221;RAC-DICHLORPROP;235.07;0;31079;DNDI1249371;CC(Oc1ccc(Cl)cc1Cl)C(=O)O;IC50;73950.0;nM;41365;False;organism-based format
CHEMBL1863470;;363.38;0;46844;DNDI1411766;O=C(NC(c1ccc(C(F)(F)F)cc1)c1cnccn1)C1CCCCC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863296;;436.48;0;20911;DNDI1418013;CC(C)(C)OC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;160.0;nM;29373;False;organism-based format
CHEMBL1862885;;460.96;0;18688;DNDI1435841;O=S(=O)(Cc1ccccc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;72.0;nM;41821;False;organism-based format
CHEMBL1863440;;456.59;0;43922;DNDI1574840;Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1;IC50;62.0;nM;44378;False;organism-based format
CHEMBL1863377;;387.89;0;34759;DNDI1464849;O=C(NC1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1)C1CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863250;;510.97;1;24929;DNDI1434938;O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccc(Cl)cc1;IC50;700.0;nM;42522;False;organism-based format
CHEMBL1863044;;401.47;0;44986;DNDI1498556;Cc1ncoc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863207;;403.55;0;35462;DNDI1459254;CC(C)Oc1ccc(C(c2cccnc2)N2CCC(NS(C)(=O)=O)CC2)cc1;IC50;110.0;nM;35217;False;organism-based format
CHEMBL29904;;331.20;0;44381;DNDI1251118;OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cncnc1;IC50;223.67;nM;23894;False;organism-based format
CHEMBL1863401;;330.21;0;24563;DNDI1255546;OC(c1ccc(Cl)cc1)(c1ccccn1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL137192;;330.21;0;24563;DNDI1267124;OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl;IC50;210.0;nM;24990;False;organism-based format
CHEMBL29904;;331.20;0;44381;DNDI1251118;OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cncnc1;IC50;47720.0;nM;11780;False;cell-based format
CHEMBL1862870;;301.80;0;44412;DNDI1317216;OC(c1cccnc1)(c1cccs1)c1ccccc1Cl;IC50;345.0;nM;16954;False;organism-based format
CHEMBL1862870;;301.80;0;44412;DNDI1317216;OC(c1cccnc1)(c1cccs1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862816;;444.46;0;13971;DNDI1462995;Cc1ncoc1C(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;84720.0;nM;44381;False;cell-based format
CHEMBL1863467;;460.53;0;31138;DNDI1460907;Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863324;;432.47;0;44652;DNDI1490397;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cccc(F)c3F)CC2)cc1;IC50;17.0;nM;28307;False;organism-based format
CHEMBL1862882;;430.94;0;11414;DNDI1489889;O=C(c1cscn1)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;241.0;nM;22798;False;organism-based format
CHEMBL1863254;;392.43;0;14305;DNDI1402164;CN(C)C(=O)C1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863149;;363.43;1;44474;DNDI1402167;CN(CC1CCCCC1)C(c1ccc(C(F)(F)F)cc1)c1cnccn1;IC50;480.0;nM;11841;False;organism-based format
CHEMBL1862904;;476.93;0;17624;DNDI1433773;Cl.O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccccc1;IC50;200.0;nM;25720;False;organism-based format
CHEMBL337750;;363.77;1;44291;DNDI1303290;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cccc(C(F)(F)F)c1;IC50;67.0;nM;42917;False;organism-based format
CHEMBL1862969;;446.52;0;27485;DNDI1423057;O=C(C1CCCCC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;200.0;nM;25720;False;organism-based format
CHEMBL1863034;;255.32;0;47178;DNDI1317218;CON=C(Cc1ccccc1)c1ccc(OC)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862920;;454.50;1;17654;DNDI1454265;O=C(Nc1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;64140.0;nM;43556;False;cell-based format
CHEMBL1863000;;463.91;1;45444;DNDI1602411;Fc1cc(Cl)ccc1C(NC1CCN(c2ccccc2C(F)(F)F)CC1)c1cccnc1;IC50;17.0;nM;28307;False;organism-based format
CHEMBL1862838;;348.20;0;29677;DNDI1322027;OC(c1ccc(Cl)cc1)(c1cccnc1)c1ccc(Cl)cc1F;IC50;14.0;nM;31229;False;organism-based format
CHEMBL1863140;;274.80;0;44381;DNDI1325586;CC(C)CNC(c1ccc(Cl)cc1)c1cccnc1;IC50;200.0;nM;25720;False;organism-based format
CHEMBL1863401;;330.21;0;24563;DNDI1255546;OC(c1ccc(Cl)cc1)(c1ccccn1)c1ccccc1Cl;IC50;27420.0;nM;20546;False;organism-based format
CHEMBL1863175;;400.49;0;35462;DNDI1498557;Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)[nH]n1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863155;;417.55;0;28946;DNDI1388157;COc1ccccc1N1CCN(C(c2ccc(OC(C)C)cc2)c2cccnc2)CC1;IC50;77450.0;nM;44504;False;cell-based format
CHEMBL1862799;;331.20;0;44381;DNDI1255538;OC(c1cncnc1)(c1ccccc1Cl)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863484;;331.20;0;44381;DNDI1264438;OC(c1ccc(Cl)cc1)(c1cnccn1)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863445;;479.47;1;17319;DNDI1596464;FC(F)(F)c1ccc(C(NC2CCN(c3ccccc3C(F)(F)F)CC2)c2cccnc2)cc1;IC50;45830.0;nM;12510;False;cell-based format
CHEMBL1863284;;301.80;0;44412;DNDI1294206;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cccs1;IC50;67710.0;nM;42826;False;cell-based format
CHEMBL1863206;;346.22;0;23802;DNDI1294208;Nc1nccnc1C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1;IC50;63370.0;nM;43922;False;cell-based format
CHEMBL1862949;;445.95;0;44231;DNDI1465500;Cc1ncsc1C(=O)NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;78.5;nM;44507;False;organism-based format
CHEMBL1863361;;323.32;0;13210;DNDI1411765;CC(C)C(=O)NC(c1ccc(C(F)(F)F)cc1)c1cnccn1;IC50;10000.0;nM;;False;organism-based format
CHEMBL1863007;;373.82;0;27089;DNDI1342987;CC(C)Oc1ncc(C(O)(c2cccnc2)c2ccc(Cl)cc2F)cn1;IC50;44384;nM;44508;False;organism-based format
CHEMBL1863090;;405.91;0;17593;DNDI1449876;CC(C)(C)NC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;54.0;nM;46569;False;organism-based format
CHEMBL1862820;;476.52;0;44259;DNDI1433774;O=S(=O)(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)c1ccccc1;IC50;55940.0;nM;45748;False;cell-based format
CHEMBL1863178;;338.84;0;22737;DNDI1340247;COc1ccc(CNC(c2ccc(Cl)cc2)c2cccnc2)cc1;IC50;78.0;nM;44507;False;organism-based format
CHEMBL1863447;;302.79;0;17593;DNDI1388145;OC(c1ccc(Cl)cc1)(c1cccnc1)c1cncs1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863231;;450.51;0;30042;DNDI1423071;CC(C)(C)OC(=O)N1CCC(CNC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;76.0;nM;44537;False;organism-based format
CHEMBL1862995;;446.52;0;27485;DNDI1433772;O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CCCCC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863003;;429.56;0;31138;DNDI1462988;CC(C)Oc1ccc(C(NC2CCN(C(=O)c3ccccc3)CC2)c2cccnc2)cc1;IC50;74.0;nM;41456;False;organism-based format
CHEMBL1863443;;315.20;0;35156;DNDI1255544;Clc1ccc(C(c2cncnc2)c2ccccc2Cl)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863111;;314.75;0;20149;DNDI1268123;OC(c1cncnc1)(c1ccccc1F)c1ccccc1Cl;IC50;100000.0;nM;;False;cell-based format
CHEMBL2028156;;454.95;0;32964;DNDI1489894;Cl.FC(F)(F)c1ccc(C(NC2CCN(c3nccs3)CC2)c2cccnc2)cc1;IC50;44325;nM;44235;False;organism-based format
CHEMBL1863278;;441.52;1;45413;DNDI1551241;CC(C)(C)OC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1;IC50;61260.0;nM;44287;False;cell-based format
CHEMBL1863408;;358.87;0;44230;DNDI1423073;CC(C)C(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;370.0;nM;15858;False;organism-based format
CHEMBL1862977;;446.90;1;14397;DNDI1610383;FC(F)(F)c1ccc(C(c2cccnc2)N2CCC(Oc3ccccc3Cl)CC2)cc1;IC50;60130.0;nM;44652;False;cell-based format
CHEMBL1863215;;422.39;0;44533;DNDI1538111;Nc1nc(N2CCN(C(c3cccnc3)c3ccc(C(F)(F)F)cc3F)CC2)no1;IC50;36.5;nM;16254;False;organism-based format
CHEMBL1863359;;378.40;0;43525;DNDI1423051;CC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1;IC50;3050.0;nM;19115;False;organism-based format
CHEMBL1862950;;404.90;0;27089;DNDI1610441;N#Cc1ccnc(N2CCC(NC(c3ccc(Cl)cc3)c3cccnc3)CC2)n1;IC50;60.0;nM;44743;False;organism-based format
CHEMBL1863357;;339.78;0;18660;DNDI1462997;NC(=O)c1cccc(C(O)(c2ccc(Cl)cc2)c2cncnc2)c1;IC50;920.0;nM;44292;False;organism-based format
CHEMBL1863480;;474.55;1;42491;DNDI1538102;Cc1nc(C)c(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863259;;387.44;0;34001;DNDI1538104;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccno3)CC2)cc1;IC50;219.5;nM;24259;False;organism-based format
CHEMBL1863302;;444.46;0;13971;DNDI1538110;Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)on1;IC50;363.0;nM;16224;False;organism-based format
CHEMBL1863204;;311.82;0;26724;DNDI1340248;N#CC(c1ccc(Cl)cc1)N1CCN(c2ccccc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863002;;460.34;0;31503;DNDI1449875;O=C(Nc1ccc(Cl)cc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;33590.0;nM;17258;False;cell-based format
CHEMBL1862951;;458.48;0;25294;DNDI1499523;Cc1noc(C)c1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863481;;415.50;0;19784;DNDI1498553;Cc1noc(C)c1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863276;;507.48;2;44475;DNDI1599457;O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1)c1ccccc1C(F)(F)F;IC50;6.0;nM;44774;False;organism-based format
CHEMBL1862841;;444.46;0;13971;DNDI1599449;Cc1nc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)co1;IC50;44335;nM;26115;False;organism-based format
CHEMBL1863223;;329.23;0;23468;DNDI1294207;NC(c1ccc(Cl)cc1)(c1cccnc1)c1ccccc1Cl;IC50;90.0;nM;44323;False;organism-based format
CHEMBL1863227;;313.76;0;42461;DNDI1315839;OC(c1cccnc1)(c1cccc(F)c1)c1ccccc1Cl;IC50;752.0;nM;44536;False;organism-based format
CHEMBL1862975;;329.83;0;36192;DNDI1335908;CC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862912;;489.02;0;17989;DNDI1435837;CC(C)c1ccc(S(=O)(=O)N2CCN(C(c3cncnc3)c3ccc(Cl)cc3F)CC2)cc1;IC50;18.0;nM;27576;False;organism-based format
CHEMBL1863076;;408.45;0;27089;DNDI1434962;O=C(NC1CCN(C(c2cnccn2)c2ccc(F)cc2F)CC1)c1ccccc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863506;;470.04;0;34790;DNDI1435764;CC(C)c1ccc(S(=O)(=O)N2CCN(C(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1;IC50;12.0;nM;33786;False;organism-based format
CHEMBL1863053;;457.50;0;41365;DNDI1599454;Cc1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C)n1;IC50;12.0;nM;33786;False;organism-based format
CHEMBL1863053;;457.50;0;41365;DNDI1599454;Cc1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C)n1;IC50;54640.0;nM;46113;False;cell-based format
CHEMBL1863219;;432.47;0;44652;DNDI1490398;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3cc(F)ccc3F)CC2)cc1;IC50;44331;nM;29768;False;organism-based format
CHEMBL1863344;;418.94;0;19450;DNDI1468001;CC(C)(C)NC(=O)N1CCC(NC(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863287;;371.91;0;44200;DNDI1336030;CC(C)CC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863221;;404.44;0;21245;DNDI1434943;O=C(NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1)C1CC1;IC50;575.0;nM;45444;False;organism-based format
CHEMBL1862818;;358.87;0;44533;DNDI1449762;CN(C)C(=O)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;120.0;nM;33756;False;organism-based format
CHEMBL1862919;;386.93;0;29281;DNDI1449765;CC(C)(C)CC(=O)N1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862805;;403.45;0;43191;DNDI1454262;O=C(C1CC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863148;;377.85;0;25965;DNDI1449877;CCNC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;290.0;nM;19876;False;organism-based format
CHEMBL573221;RAC-DICHLORPROP;235.07;0;31079;DNDI1249371;CC(Oc1ccc(Cl)cc1Cl)C(=O)O;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862974;;400.95;0;14336;DNDI1449766;CC(C)(C)NC(=O)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1862885;;460.96;0;18688;DNDI1435841;O=S(=O)(Cc1ccccc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1;IC50;62400.0;nM;44287;False;cell-based format
CHEMBL1863032;;418.49;0;32964;DNDI1465506;FC(F)(F)c1ccc(C(NC2CCN(c3nccs3)CC2)c2cccnc2)cc1;IC50;44321;nM;46235;False;organism-based format
CHEMBL1863134;;421.93;0;18719;DNDI1459255;O=C(Nc1ccccc1)NC1CCN(C(c2ccc(Cl)cc2)c2cncnc2)CC1;IC50;54420.0;nM;46113;False;cell-based format
CHEMBL1862963;;424.59;0;17258;DNDI1459257;CCN(CC)C(=O)NC1CCN(C(c2ccc(OC(C)C)cc2)c2cccnc2)CC1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863398;;444.58;1;45413;DNDI1459259;CC(C)Oc1ccc(C(c2cccnc2)N2CCC(NC(=O)Nc3ccccc3)CC2)cc1;IC50;74230.0;nM;41365;False;cell-based format
CHEMBL1863420;;442.90;0;14336;DNDI1435842;O=C(c1ccc(Cl)cc1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1;IC50;260.0;nM;21337;False;organism-based format
CHEMBL1863494;;463.03;1;45078;DNDI1449908;CC(C)c1ccc(NC(=O)NC2CCN(C(c3ccc(Cl)cc3)c3cccnc3)CC2)cc1;IC50;3.0;nM;19207;False;organism-based format
CHEMBL1863110;;424.91;0;29677;DNDI1435846;O=C(Nc1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1;IC50;44233;nM;44409;False;organism-based format
CHEMBL1863005;;391.90;0;46844;DNDI1435847;O=C(c1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;68.0;nM;42917;False;organism-based format
CHEMBL1862807;;461.61;0;22007;DNDI1464846;CC(C)Oc1ccc(C(c2cccnc2)N(C(=O)C2CC2)C2CCN(C(=O)C3CC3)CC2)cc1;IC50;100000.0;nM;;False;cell-based format
CHEMBL1863237;;423.92;0;31503;DNDI1465080;O=C(NC1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1)c1ccccc1;IC50;56370.0;nM;45748;False;cell-based format
CHEMBL1863490;;396.49;0;34394;DNDI1464842;N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3ccccc3)CC2)cc1;IC50;24.0;nM;22828;False;organism-based format
CHEMBL1863424;;436.48;1;11810;DNDI1596473;N#Cc1ccccc1N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1;IC50;7.0;nM;42217;False;organism-based format
CHEMBL1863485;;380.88;1;44291;DNDI1454124;CC(C)Oc1ccc(C(NC(=O)c2ccc(Cl)cc2)c2cccnc2)cc1;IC50;84890.0;nM;44381;False;cell-based format
CHEMBL1862945;;412.97;0;17624;DNDI1449872;O=C(N1CCCCC1)N1CCC(NC(c2ccc(Cl)cc2)c2cccnc2)CC1;IC50;58.0;nM;45474;False;organism-based format
